CustomerID,AccountID,Market,Region,Segment,ContractType,CurrentPlan,DeviceCategory,TenureMonths
CUST-000267,ACC-000267,NA,USA-West,Consumer,Postpaid-Monthly,Standard,IoT/Modem,57
CUST-000268,ACC-000268,NA,Canada-West,Consumer,Postpaid-Monthly,Standard,Smartphone-Flagship,20
CUST-000269,ACC-000269,EU,Spain,Enterprise,Postpaid-Monthly,Standard,Feature Phone,69
CUST-000270,ACC-000270,APAC,Japan,Consumer,Postpaid-Monthly,Premium,Smartphone-Mid,37
CUST-000271,ACC-000271,LATAM,Argentina,Consumer,Postpaid-Monthly,Basic,Smartphone-Budget,31
CUST-000272,ACC-000272,LATAM,Mexico,Consumer,Prepaid,Standard,Smartphone-Mid,49
CUST-000273,ACC-000273,LATAM,Brazil,Consumer,Prepaid,Family,Smartphone-Mid,29
CUST-000274,ACC-000274,MEA,Kenya,Consumer,Prepaid,Unlimited,Smartphone-Budget,68
CUST-000275,ACC-000275,EU,UK,Consumer,Postpaid-Annual,SMB-Plus,Smartphone-Budget,58
CUST-000276,ACC-000276,EU,Italy,Small Business,Prepaid,Standard,Smartphone-Mid,27
CUST-000277,ACC-000277,LATAM,Argentina,Consumer,Postpaid-Monthly,SMB-Plus,Smartphone-Flagship,15
CUST-000278,ACC-000278,NA,USA-West,Consumer,Prepaid,Standard,Smartphone-Flagship,36
CUST-000279,ACC-000279,NA,Canada-East,Consumer,Prepaid,Premium,Smartphone-Flagship,61
CUST-000280,ACC-000280,LATAM,Argentina,Consumer,Postpaid-Annual,Standard,Smartphone-Mid,1
CUST-000281,ACC-000281,LATAM,Brazil,Consumer,Postpaid-Monthly,Basic,IoT/Modem,19
CUST-000282,ACC-000282,EU,UK,Small Business,Prepaid,Standard,Smartphone-Flagship,8
CUST-000283,ACC-000283,EU,Spain,Consumer,Postpaid-Monthly,SMB-Plus,Smartphone-Budget,48
CUST-000284,ACC-000284,APAC,Singapore,Consumer,Prepaid,Standard,Smartphone-Flagship,29
CUST-000285,ACC-000285,NA,Canada-East,Small Business,Prepaid,Standard,IoT/Modem,62
CUST-000286,ACC-000286,APAC,Australia,Consumer,Postpaid-Monthly,Enterprise-Pro,Tablet,62
CUST-000287,ACC-000287,EU,UK,Enterprise,Postpaid-Annual,Standard,Smartphone-Mid,20
CUST-000288,ACC-000288,NA,Canada-East,Consumer,Postpaid-Monthly,Unlimited,Smartphone-Mid,62
CUST-000289,ACC-000289,APAC,India,Consumer,Prepaid,SMB-Plus,Smartphone-Mid,67
CUST-000290,ACC-000290,NA,Canada-West,Consumer,Prepaid,Premium,Tablet,70
CUST-000291,ACC-000291,APAC,Australia,Consumer,Prepaid,Basic,Smartphone-Flagship,56
CUST-000292,ACC-000292,APAC,South Korea,Small Business,Postpaid-Monthly,Enterprise-Pro,Smartphone-Flagship,53
CUST-000293,ACC-000293,LATAM,Chile,Small Business,Postpaid-Annual,Basic,Smartphone-Mid,64
CUST-000294,ACC-000294,EU,Spain,Consumer,Prepaid,Standard,Smartphone-Mid,60
CUST-000295,ACC-000295,APAC,South Korea,Consumer,Postpaid-Monthly,Family,Smartphone-Flagship,70
CUST-000296,ACC-000296,NA,Canada-East,Enterprise,Prepaid,Basic,Feature Phone,39
CUST-000297,ACC-000297,NA,USA-East,Small Business,Prepaid,Unlimited,Feature Phone,38
CUST-000298,ACC-000298,APAC,India,Consumer,Postpaid-Monthly,Standard,Smartphone-Flagship,7
CUST-000299,ACC-000299,NA,USA-East,Consumer,Prepaid,Unlimited,Smartphone-Budget,23
CUST-000300,ACC-000300,APAC,India,Enterprise,Prepaid,Enterprise-Pro,Smartphone-Budget,65
CUST-000301,ACC-000301,APAC,Singapore,Small Business,Postpaid-Annual,SMB-Plus,Smartphone-Flagship,65
CUST-000302,ACC-000302,NA,USA-East,Consumer,Prepaid,Basic,Smartphone-Mid,46
CUST-000303,ACC-000303,NA,Canada-West,Consumer,Postpaid-Monthly,Unlimited,Smartphone-Mid,20
CUST-000304,ACC-000304,NA,Canada-East,Consumer,Postpaid-Monthly,Premium,Smartphone-Budget,6
CUST-000305,ACC-000305,NA,Canada-East,Consumer,Postpaid-Annual,Premium,Tablet,32
CUST-000306,ACC-000306,MEA,Kenya,Consumer,Postpaid-Monthly,Standard,Tablet,41
CUST-000307,ACC-000307,EU,Spain,Enterprise,Postpaid-Monthly,Premium,Smartphone-Mid,25
CUST-000308,ACC-000308,EU,Italy,Small Business,Postpaid-Monthly,Premium,Smartphone-Flagship,22
CUST-000309,ACC-000309,LATAM,Brazil,Consumer,Postpaid-Monthly,Unlimited,Smartphone-Mid,54
CUST-000310,ACC-000310,APAC,Singapore,Small Business,Prepaid,Unlimited,IoT/Modem,12
CUST-000311,ACC-000311,EU,France,Consumer,Prepaid,Unlimited,Smartphone-Flagship,25
CUST-000312,ACC-000312,APAC,Australia,Small Business,Postpaid-Monthly,Standard,IoT/Modem,27
CUST-000313,ACC-000313,APAC,India,Consumer,Prepaid,Unlimited,Smartphone-Flagship,45
CUST-000314,ACC-000314,MEA,Egypt,Consumer,Prepaid,Standard,Smartphone-Mid,65
CUST-000315,ACC-000315,LATAM,Mexico,Consumer,Postpaid-Annual,SMB-Plus,Smartphone-Mid,22
CUST-000316,ACC-000316,NA,USA-West,Consumer,Postpaid-Monthly,Standard,Tablet,21
CUST-000317,ACC-000317,EU,Germany,Consumer,Prepaid,Basic,Smartphone-Budget,71
CUST-000318,ACC-000318,APAC,Singapore,Consumer,Prepaid,SMB-Plus,Smartphone-Flagship,65
CUST-000319,ACC-000319,APAC,Australia,Consumer,Prepaid,SMB-Plus,Smartphone-Mid,11
CUST-000320,ACC-000320,APAC,India,Consumer,Prepaid,Basic,Smartphone-Mid,27
CUST-000321,ACC-000321,NA,USA-West,Consumer,Prepaid,Enterprise-Pro,Smartphone-Mid,48
CUST-000322,ACC-000322,NA,Canada-East,Consumer,Postpaid-Monthly,Premium,Smartphone-Flagship,21
CUST-000323,ACC-000323,NA,USA-East,Small Business,Prepaid,Enterprise-Pro,Smartphone-Flagship,49
CUST-000324,ACC-000324,APAC,South Korea,Consumer,Postpaid-Annual,Premium,Feature Phone,50
CUST-000325,ACC-000325,MEA,South Africa,Consumer,Prepaid,SMB-Plus,Feature Phone,12
CUST-000326,ACC-000326,NA,Canada-East,Small Business,Prepaid,Unlimited,Smartphone-Flagship,25
CUST-000327,ACC-000327,NA,USA-East,Consumer,Prepaid,Basic,Smartphone-Mid,53
CUST-000328,ACC-000328,NA,Canada-East,Small Business,Prepaid,Standard,Smartphone-Mid,22
CUST-000329,ACC-000329,EU,UK,Consumer,Postpaid-Annual,Basic,Smartphone-Mid,54
CUST-000330,ACC-000330,APAC,Singapore,Small Business,Prepaid,Standard,Smartphone-Mid,32
CUST-000331,ACC-000331,EU,Italy,Consumer,Postpaid-Monthly,Standard,Smartphone-Budget,1
CUST-000332,ACC-000332,NA,USA-East,Consumer,Postpaid-Monthly,Standard,Feature Phone,19
CUST-000333,ACC-000333,APAC,Australia,Consumer,Postpaid-Monthly,Unlimited,Smartphone-Budget,34
CUST-000334,ACC-000334,APAC,South Korea,Small Business,Postpaid-Monthly,Unlimited,Smartphone-Flagship,59
CUST-000335,ACC-000335,APAC,Australia,Small Business,Prepaid,Premium,IoT/Modem,17
CUST-000336,ACC-000336,APAC,South Korea,Consumer,Postpaid-Monthly,Standard,Smartphone-Mid,2
CUST-000337,ACC-000337,LATAM,Chile,Enterprise,Postpaid-Monthly,Standard,IoT/Modem,67
CUST-000338,ACC-000338,NA,USA-West,Enterprise,Prepaid,Standard,Feature Phone,6
CUST-000339,ACC-000339,EU,UK,Consumer,Prepaid,Basic,Tablet,64
CUST-000340,ACC-000340,APAC,Japan,Consumer,Postpaid-Monthly,Unlimited,Smartphone-Mid,66
CUST-000341,ACC-000341,EU,Italy,Consumer,Prepaid,Basic,Smartphone-Flagship,66
CUST-000342,ACC-000342,EU,Italy,Enterprise,Prepaid,Basic,Smartphone-Flagship,8
CUST-000343,ACC-000343,APAC,Japan,Consumer,Prepaid,Premium,Smartphone-Mid,23
CUST-000344,ACC-000344,EU,Germany,Enterprise,Prepaid,Unlimited,IoT/Modem,41
CUST-000345,ACC-000345,EU,UK,Consumer,Prepaid,SMB-Plus,Feature Phone,28
CUST-000346,ACC-000346,NA,USA-West,Enterprise,Postpaid-Annual,Premium,Feature Phone,55
CUST-000347,ACC-000347,NA,Canada-West,Consumer,Postpaid-Monthly,Standard,Tablet,11
CUST-000348,ACC-000348,APAC,Australia,Consumer,Postpaid-Annual,Enterprise-Pro,Smartphone-Budget,51
CUST-000349,ACC-000349,EU,Italy,Consumer,Postpaid-Annual,Premium,Tablet,54
CUST-000350,ACC-000350,NA,USA-East,Small Business,Postpaid-Annual,Basic,IoT/Modem,4
CUST-000351,ACC-000351,EU,Germany,Consumer,Postpaid-Monthly,Unlimited,Smartphone-Budget,23
CUST-000352,ACC-000352,LATAM,Mexico,Consumer,Postpaid-Monthly,Standard,Smartphone-Budget,12
CUST-000353,ACC-000353,NA,USA-West,Consumer,Prepaid,Standard,Smartphone-Flagship,16
CUST-000354,ACC-000354,APAC,South Korea,Consumer,Prepaid,Standard,Smartphone-Mid,17
CUST-000355,ACC-000355,APAC,India,Consumer,Postpaid-Monthly,Basic,Smartphone-Mid,53
CUST-000356,ACC-000356,NA,Canada-East,Small Business,Prepaid,Unlimited,Smartphone-Mid,63
CUST-000357,ACC-000357,APAC,South Korea,Enterprise,Postpaid-Annual,Basic,Smartphone-Mid,49
CUST-000358,ACC-000358,NA,Canada-West,Consumer,Prepaid,Premium,IoT/Modem,15
CUST-000359,ACC-000359,MEA,Egypt,Small Business,Postpaid-Monthly,Standard,Smartphone-Mid,24
CUST-000360,ACC-000360,NA,Canada-West,Consumer,Postpaid-Monthly,Premium,Smartphone-Mid,1
CUST-000361,ACC-000361,EU,UK,Consumer,Postpaid-Annual,Family,Feature Phone,66
CUST-000362,ACC-000362,NA,USA-East,Small Business,Prepaid,Unlimited,Smartphone-Flagship,45
CUST-000363,ACC-000363,EU,France,Consumer,Postpaid-Monthly,Basic,Smartphone-Budget,26
CUST-000364,ACC-000364,NA,USA-West,Consumer,Prepaid,Basic,Smartphone-Mid,26
CUST-000365,ACC-000365,MEA,Kenya,Consumer,Prepaid,Unlimited,IoT/Modem,1
CUST-000366,ACC-000366,EU,UK,Consumer,Prepaid,Premium,Smartphone-Budget,31
CUST-000367,ACC-000367,MEA,Kenya,Consumer,Postpaid-Annual,Basic,Smartphone-Flagship,52
CUST-000368,ACC-000368,MEA,Saudi Arabia,Enterprise,Postpaid-Monthly,Premium,Smartphone-Mid,33
CUST-000369,ACC-000369,APAC,South Korea,Consumer,Prepaid,Standard,Smartphone-Mid,11
CUST-000370,ACC-000370,APAC,Japan,Consumer,Prepaid,Basic,Smartphone-Flagship,54
CUST-000371,ACC-000371,APAC,South Korea,Enterprise,Postpaid-Monthly,Family,Smartphone-Budget,33
CUST-000372,ACC-000372,APAC,India,Consumer,Postpaid-Monthly,Unlimited,Feature Phone,10
CUST-000373,ACC-000373,APAC,South Korea,Small Business,Prepaid,Standard,Smartphone-Mid,56
CUST-000374,ACC-000374,NA,USA-West,Enterprise,Postpaid-Monthly,Unlimited,Smartphone-Flagship,63
CUST-000375,ACC-000375,APAC,Australia,Enterprise,Prepaid,Standard,Smartphone-Mid,70
CUST-000376,ACC-000376,EU,France,Consumer,Postpaid-Monthly,Standard,Smartphone-Budget,44
CUST-000377,ACC-000377,LATAM,Chile,Consumer,Prepaid,Unlimited,Smartphone-Mid,12
CUST-000378,ACC-000378,APAC,Australia,Small Business,Postpaid-Monthly,Basic,Feature Phone,2
CUST-000379,ACC-000379,LATAM,Brazil,Consumer,Postpaid-Annual,Standard,Smartphone-Mid,19
CUST-000380,ACC-000380,APAC,South Korea,Consumer,Postpaid-Monthly,Unlimited,Smartphone-Budget,51
CUST-000381,ACC-000381,APAC,Singapore,Consumer,Postpaid-Annual,Premium,Smartphone-Mid,69
CUST-000382,ACC-000382,NA,USA-West,Consumer,Prepaid,Standard,Smartphone-Flagship,6
CUST-000383,ACC-000383,NA,USA-East,Consumer,Postpaid-Annual,Standard,Smartphone-Mid,70
CUST-000384,ACC-000384,LATAM,Chile,Consumer,Prepaid,Family,Smartphone-Mid,12
CUST-000385,ACC-000385,NA,USA-East,Consumer,Postpaid-Annual,SMB-Plus,Smartphone-Mid,8
CUST-000386,ACC-000386,LATAM,Mexico,Consumer,Prepaid,Basic,Smartphone-Flagship,21
CUST-000387,ACC-000387,APAC,Australia,Consumer,Prepaid,Basic,Smartphone-Mid,41
CUST-000388,ACC-000388,APAC,Australia,Consumer,Postpaid-Monthly,Unlimited,Tablet,23
CUST-000389,ACC-000389,NA,USA-East,Consumer,Postpaid-Monthly,Unlimited,Tablet,51
CUST-000390,ACC-000390,LATAM,Colombia,Consumer,Postpaid-Annual,Unlimited,Feature Phone,16
CUST-000391,ACC-000391,MEA,South Africa,Consumer,Prepaid,Premium,Smartphone-Budget,25
CUST-000392,ACC-000392,EU,Germany,Consumer,Postpaid-Monthly,Basic,IoT/Modem,6
CUST-000393,ACC-000393,EU,UK,Consumer,Postpaid-Monthly,Basic,IoT/Modem,37
CUST-000394,ACC-000394,LATAM,Mexico,Consumer,Postpaid-Monthly,Basic,Smartphone-Mid,68
CUST-000395,ACC-000395,EU,UK,Consumer,Postpaid-Monthly,Unlimited,Smartphone-Mid,20
CUST-000396,ACC-000396,MEA,South Africa,Consumer,Postpaid-Annual,Basic,Feature Phone,30
CUST-000397,ACC-000397,LATAM,Brazil,Consumer,Postpaid-Monthly,Standard,Smartphone-Mid,9
CUST-000398,ACC-000398,EU,Germany,Small Business,Postpaid-Monthly,Premium,Smartphone-Mid,63
CUST-000399,ACC-000399,NA,USA-East,Consumer,Postpaid-Monthly,Basic,Smartphone-Flagship,48
CUST-000400,ACC-000400,NA,Canada-East,Consumer,Prepaid,Enterprise-Pro,IoT/Modem,65
CUST-000401,ACC-000401,APAC,India,Enterprise,Prepaid,Unlimited,Tablet,65
CUST-000402,ACC-000402,MEA,Kenya,Enterprise,Prepaid,Premium,Smartphone-Mid,63
CUST-000403,ACC-000403,EU,UK,Consumer,Prepaid,Standard,Smartphone-Budget,21
CUST-000404,ACC-000404,LATAM,Argentina,Small Business,Postpaid-Annual,SMB-Plus,Smartphone-Mid,22
CUST-000405,ACC-000405,EU,France,Consumer,Postpaid-Annual,Unlimited,IoT/Modem,56
CUST-000406,ACC-000406,LATAM,Brazil,Consumer,Prepaid,Unlimited,Smartphone-Flagship,54
CUST-000407,ACC-000407,EU,Spain,Consumer,Prepaid,Standard,Smartphone-Mid,8
CUST-000408,ACC-000408,APAC,India,Consumer,Postpaid-Monthly,Enterprise-Pro,Smartphone-Mid,60
CUST-000409,ACC-000409,MEA,Saudi Arabia,Small Business,Postpaid-Monthly,Basic,Feature Phone,31
CUST-000410,ACC-000410,APAC,South Korea,Small Business,Postpaid-Annual,Unlimited,Tablet,20
CUST-000411,ACC-000411,EU,Germany,Consumer,Postpaid-Annual,Premium,Smartphone-Budget,7
CUST-000412,ACC-000412,MEA,South Africa,Consumer,Prepaid,Premium,Tablet,21
CUST-000413,ACC-000413,MEA,Egypt,Consumer,Postpaid-Annual,Unlimited,Smartphone-Budget,59
CUST-000414,ACC-000414,NA,USA-East,Consumer,Postpaid-Monthly,Basic,Feature Phone,41
CUST-000415,ACC-000415,NA,Canada-East,Consumer,Postpaid-Monthly,Premium,IoT/Modem,65
CUST-000416,ACC-000416,EU,Germany,Consumer,Postpaid-Monthly,Enterprise-Pro,Smartphone-Flagship,17
CUST-000417,ACC-000417,APAC,South Korea,Consumer,Prepaid,SMB-Plus,Smartphone-Mid,18
CUST-000418,ACC-000418,EU,UK,Consumer,Prepaid,Basic,Smartphone-Flagship,7
CUST-000419,ACC-000419,NA,USA-West,Small Business,Prepaid,Unlimited,Smartphone-Flagship,7
CUST-000420,ACC-000420,NA,Canada-West,Consumer,Prepaid,Family,Smartphone-Flagship,30
CUST-000421,ACC-000421,LATAM,Argentina,Small Business,Postpaid-Monthly,Unlimited,Feature Phone,54
CUST-000422,ACC-000422,LATAM,Chile,Consumer,Postpaid-Annual,Basic,Smartphone-Mid,25
CUST-000423,ACC-000423,APAC,South Korea,Small Business,Postpaid-Annual,Standard,Smartphone-Mid,29
CUST-000424,ACC-000424,EU,Germany,Consumer,Prepaid,Basic,Smartphone-Mid,54
CUST-000425,ACC-000425,APAC,Japan,Consumer,Postpaid-Monthly,Premium,Smartphone-Budget,54
CUST-000426,ACC-000426,NA,Canada-West,Consumer,Postpaid-Monthly,Standard,Smartphone-Budget,8
CUST-000427,ACC-000427,EU,UK,Consumer,Postpaid-Monthly,Standard,Smartphone-Mid,16
CUST-000428,ACC-000428,LATAM,Chile,Consumer,Postpaid-Monthly,Premium,IoT/Modem,28
CUST-000429,ACC-000429,EU,Italy,Consumer,Postpaid-Annual,Premium,Tablet,20
CUST-000430,ACC-000430,APAC,South Korea,Consumer,Prepaid,Standard,Smartphone-Mid,37
CUST-000431,ACC-000431,APAC,South Korea,Small Business,Prepaid,Basic,Smartphone-Mid,31
CUST-000432,ACC-000432,NA,Canada-East,Consumer,Prepaid,Standard,Smartphone-Flagship,35
CUST-000433,ACC-000433,NA,USA-East,Enterprise,Postpaid-Monthly,Standard,Smartphone-Mid,56
CUST-000434,ACC-000434,APAC,South Korea,Small Business,Postpaid-Monthly,Basic,Tablet,22
CUST-000435,ACC-000435,APAC,India,Consumer,Postpaid-Monthly,Premium,Smartphone-Mid,8
CUST-000436,ACC-000436,NA,Canada-East,Consumer,Prepaid,Premium,Smartphone-Mid,7
CUST-000437,ACC-000437,APAC,Australia,Small Business,Postpaid-Monthly,Standard,Smartphone-Mid,56
CUST-000438,ACC-000438,LATAM,Chile,Consumer,Prepaid,Standard,Smartphone-Mid,9
CUST-000439,ACC-000439,NA,Canada-West,Consumer,Prepaid,Premium,Tablet,32
CUST-000440,ACC-000440,APAC,Singapore,Consumer,Postpaid-Monthly,Standard,Smartphone-Mid,18
CUST-000441,ACC-000441,APAC,India,Consumer,Prepaid,Basic,Smartphone-Budget,37
CUST-000442,ACC-000442,MEA,UAE,Consumer,Prepaid,SMB-Plus,Smartphone-Mid,25
CUST-000443,ACC-000443,EU,UK,Consumer,Prepaid,Standard,Smartphone-Budget,28
CUST-000444,ACC-000444,EU,Spain,Small Business,Postpaid-Monthly,Premium,Smartphone-Budget,1
CUST-000445,ACC-000445,LATAM,Colombia,Enterprise,Postpaid-Monthly,Basic,Smartphone-Mid,64
CUST-000446,ACC-000446,MEA,Egypt,Enterprise,Prepaid,Standard,Smartphone-Mid,33
CUST-000447,ACC-000447,MEA,UAE,Enterprise,Postpaid-Monthly,Basic,Smartphone-Mid,31
CUST-000448,ACC-000448,NA,Canada-West,Small Business,Prepaid,Unlimited,IoT/Modem,57
CUST-000449,ACC-000449,EU,Italy,Consumer,Postpaid-Monthly,Premium,Smartphone-Budget,28
CUST-000450,ACC-000450,APAC,Australia,Consumer,Prepaid,Premium,Feature Phone,55
CUST-000451,ACC-000451,LATAM,Argentina,Consumer,Postpaid-Monthly,Basic,Smartphone-Mid,9
CUST-000452,ACC-000452,NA,Canada-West,Consumer,Prepaid,Basic,Smartphone-Flagship,12
CUST-000453,ACC-000453,EU,Italy,Consumer,Postpaid-Annual,Unlimited,Smartphone-Mid,18
CUST-000454,ACC-000454,MEA,South Africa,Consumer,Postpaid-Monthly,Standard,Smartphone-Mid,54
CUST-000455,ACC-000455,APAC,Japan,Small Business,Prepaid,Standard,IoT/Modem,40
CUST-000456,ACC-000456,EU,Germany,Consumer,Prepaid,Basic,Tablet,56
CUST-000457,ACC-000457,APAC,India,Small Business,Prepaid,Premium,Smartphone-Mid,42
CUST-000458,ACC-000458,EU,Germany,Enterprise,Postpaid-Monthly,Unlimited,Tablet,26
CUST-000459,ACC-000459,APAC,Australia,Enterprise,Postpaid-Monthly,Standard,Smartphone-Mid,33
CUST-000460,ACC-000460,APAC,India,Consumer,Prepaid,Standard,Smartphone-Flagship,42
CUST-000461,ACC-000461,APAC,India,Consumer,Postpaid-Monthly,Basic,Smartphone-Flagship,66
CUST-000462,ACC-000462,NA,USA-West,Small Business,Postpaid-Annual,Basic,Smartphone-Flagship,56
CUST-000463,ACC-000463,NA,USA-East,Consumer,Postpaid-Annual,Standard,IoT/Modem,16
CUST-000464,ACC-000464,NA,USA-East,Consumer,Prepaid,Enterprise-Pro,Smartphone-Mid,16
CUST-000465,ACC-000465,MEA,South Africa,Enterprise,Prepaid,Unlimited,Smartphone-Mid,70
CUST-000466,ACC-000466,EU,France,Consumer,Prepaid,Unlimited,Smartphone-Mid,58
CUST-000467,ACC-000467,APAC,Japan,Consumer,Postpaid-Monthly,SMB-Plus,Smartphone-Budget,23
CUST-000468,ACC-000468,LATAM,Mexico,Consumer,Postpaid-Monthly,Basic,Tablet,50
CUST-000469,ACC-000469,APAC,Singapore,Consumer,Postpaid-Monthly,Basic,Smartphone-Mid,62
CUST-000470,ACC-000470,MEA,UAE,Consumer,Postpaid-Annual,Basic,Smartphone-Flagship,20
CUST-000471,ACC-000471,APAC,India,Consumer,Prepaid,Premium,Smartphone-Mid,20
CUST-000472,ACC-000472,MEA,Egypt,Consumer,Prepaid,Basic,Smartphone-Flagship,8
CUST-000473,ACC-000473,APAC,Australia,Enterprise,Postpaid-Annual,Basic,Smartphone-Flagship,18
CUST-000474,ACC-000474,LATAM,Mexico,Consumer,Prepaid,Standard,Smartphone-Flagship,52
CUST-000475,ACC-000475,NA,Canada-East,Consumer,Postpaid-Monthly,Premium,Smartphone-Budget,71
CUST-000476,ACC-000476,MEA,Egypt,Consumer,Postpaid-Annual,Basic,Smartphone-Flagship,21
CUST-000477,ACC-000477,APAC,Australia,Enterprise,Postpaid-Monthly,Family,Smartphone-Mid,23
CUST-000478,ACC-000478,NA,USA-West,Consumer,Postpaid-Monthly,Unlimited,Tablet,9
CUST-000479,ACC-000479,MEA,Saudi Arabia,Consumer,Prepaid,Standard,Smartphone-Mid,10
CUST-000480,ACC-000480,NA,USA-West,Consumer,Postpaid-Annual,Premium,Smartphone-Budget,50
CUST-000481,ACC-000481,NA,Canada-West,Consumer,Postpaid-Monthly,Basic,Smartphone-Mid,3
CUST-000482,ACC-000482,NA,USA-West,Consumer,Postpaid-Monthly,Premium,Tablet,1
CUST-000483,ACC-000483,EU,Spain,Small Business,Prepaid,Standard,Smartphone-Flagship,32
CUST-000484,ACC-000484,NA,Canada-West,Consumer,Postpaid-Monthly,SMB-Plus,Smartphone-Mid,41
CUST-000485,ACC-000485,NA,Canada-East,Consumer,Postpaid-Annual,Unlimited,Feature Phone,21
CUST-000486,ACC-000486,MEA,Saudi Arabia,Consumer,Prepaid,Standard,Smartphone-Flagship,58
CUST-000487,ACC-000487,APAC,Singapore,Small Business,Postpaid-Annual,Basic,Smartphone-Flagship,51
CUST-000488,ACC-000488,APAC,South Korea,Consumer,Postpaid-Annual,Enterprise-Pro,Feature Phone,71
CUST-000489,ACC-000489,MEA,Kenya,Consumer,Postpaid-Monthly,Unlimited,Feature Phone,27
CUST-000490,ACC-000490,LATAM,Mexico,Consumer,Prepaid,Standard,Smartphone-Mid,44
CUST-000491,ACC-000491,EU,Germany,Consumer,Prepaid,Standard,Smartphone-Mid,55
CUST-000492,ACC-000492,NA,Canada-East,Consumer,Postpaid-Monthly,Premium,Feature Phone,29
CUST-000493,ACC-000493,APAC,South Korea,Small Business,Prepaid,Standard,Smartphone-Flagship,55
CUST-000494,ACC-000494,APAC,India,Small Business,Postpaid-Monthly,Standard,Smartphone-Mid,25
CUST-000495,ACC-000495,EU,UK,Consumer,Postpaid-Monthly,Unlimited,Smartphone-Budget,54
CUST-000496,ACC-000496,EU,France,Enterprise,Prepaid,SMB-Plus,Tablet,61
CUST-000497,ACC-000497,NA,Canada-East,Consumer,Prepaid,Basic,Smartphone-Mid,28
CUST-000498,ACC-000498,APAC,Singapore,Consumer,Postpaid-Monthly,Standard,Smartphone-Budget,9
CUST-000499,ACC-000499,MEA,South Africa,Consumer,Postpaid-Monthly,Basic,Smartphone-Budget,65
CUST-000500,ACC-000500,MEA,Egypt,Consumer,Prepaid,Unlimited,Feature Phone,49
CUST-000501,ACC-000501,NA,USA-West,Consumer,Prepaid,Unlimited,Smartphone-Budget,32
CUST-000502,ACC-000502,NA,Canada-West,Consumer,Postpaid-Monthly,Standard,Smartphone-Mid,59
CUST-000503,ACC-000503,EU,UK,Consumer,Postpaid-Monthly,Basic,Smartphone-Flagship,50
CUST-000504,ACC-000504,LATAM,Brazil,Consumer,Prepaid,Premium,Smartphone-Flagship,61
CUST-000505,ACC-000505,NA,USA-West,Consumer,Postpaid-Monthly,Premium,Smartphone-Mid,52
CUST-000506,ACC-000506,APAC,Australia,Small Business,Postpaid-Monthly,Premium,Smartphone-Flagship,55
CUST-000507,ACC-000507,MEA,Kenya,Consumer,Postpaid-Monthly,Standard,Feature Phone,11
CUST-000508,ACC-000508,LATAM,Brazil,Consumer,Prepaid,SMB-Plus,Tablet,14
CUST-000509,ACC-000509,MEA,UAE,Consumer,Prepaid,Standard,Tablet,1
CUST-000510,ACC-000510,NA,Canada-West,Small Business,Postpaid-Monthly,Premium,Smartphone-Budget,10
CUST-000511,ACC-000511,NA,Canada-East,Consumer,Prepaid,Standard,Smartphone-Budget,45
CUST-000512,ACC-000512,EU,UK,Consumer,Prepaid,Standard,Smartphone-Budget,19
CUST-000513,ACC-000513,MEA,South Africa,Enterprise,Prepaid,Family,Smartphone-Mid,26
CUST-000514,ACC-000514,LATAM,Colombia,Consumer,Postpaid-Monthly,Basic,IoT/Modem,58
CUST-000515,ACC-000515,APAC,India,Enterprise,Prepaid,Standard,Smartphone-Mid,48
CUST-000516,ACC-000516,APAC,Japan,Consumer,Postpaid-Monthly,Premium,Smartphone-Budget,66
CUST-000517,ACC-000517,EU,Germany,Consumer,Postpaid-Monthly,Basic,Smartphone-Mid,30
CUST-000518,ACC-000518,LATAM,Chile,Consumer,Postpaid-Monthly,Family,Smartphone-Mid,69
CUST-000519,ACC-000519,MEA,Saudi Arabia,Consumer,Prepaid,Unlimited,IoT/Modem,52
CUST-000520,ACC-000520,APAC,Japan,Consumer,Postpaid-Monthly,Unlimited,Smartphone-Budget,61
CUST-000521,ACC-000521,NA,Canada-East,Small Business,Prepaid,Unlimited,IoT/Modem,18
CUST-000522,ACC-000522,EU,France,Consumer,Prepaid,Unlimited,Smartphone-Budget,52
CUST-000523,ACC-000523,MEA,South Africa,Consumer,Postpaid-Annual,Standard,Smartphone-Mid,35
CUST-000524,ACC-000524,LATAM,Brazil,Small Business,Postpaid-Monthly,Standard,Smartphone-Mid,2
CUST-000525,ACC-000525,LATAM,Argentina,Consumer,Postpaid-Annual,Premium,Smartphone-Flagship,56
CUST-000526,ACC-000526,EU,Germany,Consumer,Prepaid,Basic,Smartphone-Mid,10
